2695	2
2694	17
2693	2
2883	2
2692	20
4147	10
2691	19
5731	2
2690	48
2689	2
3552	19
2688	10
2686	2
2685	2
2680	32
2678	21
2676	2
3821	17
5137	10
2674	2
2673	9
2671	2
3342	36
3943	2
2670	2
5880	7
2669	13
5217	2
3484	17
5361	2
2667	32
2666	2
2664	42
2660	32
3261	32
2653	9
2649	2
2648	32
2816	10
2647	22
5977	48
4516	21
2646	2
3390	25
2681	2
5616	6
2644	40
2643	2
2640	21
2637	42
2636	24
2635	9
2633	13
2631	2
3226	21
2630	32
2627	9
2626	48
2625	2
2784	32
2624	54
2622	2
4617	6
2621	2
5249	11
2620	19
4072	2
2619	34
2984	46
2618	17
2617	2
2614	24
2613	2
2612	2
2611	2
2608	9
2605	2
2604	48
2603	24
2602	2
5679	17
2601	2
2599	9
2597	2
4013	54
4692	2
2592	1
2590	10
2913	32
5267	40
2585	17
2583	2
2927	26
2582	26
2581	2
3098	6
2580	20
5811	51
3356	9
2579	32
3844	17
2573	2
3923	17
2571	48
2893	34
2570	22
5819	2
2569	9
3055	34
2867	29
2568	2
2565	46
2564	40
2563	32
4569	36
2710	2
2559	2
2558	7
2557	2
2556	9
2555	2
4394	2
2846	46
2554	17
2550	24
2549	17
2548	2
2955	2
2547	24
2546	20
2545	17
2544	2
2542	2
3615	2
2541	2
2540	32
2911	2
2538	10
2536	27
2535	2
5961	2
2534	17
2533	2
3074	13
3581	10
3776	10
2532	32
3704	18
5345	2
3138	17
2531	2
2529	2
2524	2
2687	32
5055	27
2523	2
2522	10
2521	10
3007	2
2520	10
5644	46
2519	2
2518	2
4812	32
2513	2
2511	2
2510	2
2506	51
2505	32
2504	2
2503	48
4616	2
2502	10
4081	32
2501	2
3258	21
2500	17
4805	6
4186	17
2498	24
3446	10
2495	26
2494	2
3351	54
2492	6
3499	10
2491	10
2490	19
2489	2
2488	21
2487	2
2484	9
3611	10
4880	2
2482	2
2757	2
3588	34
2480	17
3478	24
2478	2
3175	2
2588	13
2704	2
5837	13
2477	20
2474	2
2473	2
2466	2
5721	20
2465	6
2464	48
3188	47
2457	19
2892	2
2455	46
2702	17
5749	17
4937	24
2453	40
4119	2
3720	9
2451	2
2449	2
2447	24
2446	2
2444	34
2443	22
2442	2
3864	2
2441	2
2886	47
2439	2
3157	29
2438	2
2903	2
2435	21
2434	10
3125	19
4351	47
4303	2
2432	2
4162	2
2431	2
5048	13
2428	10
2426	24
2543	18
4583	17
4524	2
2425	2
3933	46
3684	21
2424	2
2423	10
4923	17
2421	2
5652	9
2420	6
5458	32
4788	7
2417	32
2414	2
2413	46
2412	2
2410	27
2996	9
2409	17
2408	10
2407	2
5893	10
4799	46
2406	20
2804	17
3530	17
2403	10
2402	34
2452	39
2400	24
2398	2
3485	22
6002	13
5897	2
2396	2
2395	2
2399	2
2394	7
2393	10
2392	17
2385	22
3663	32
5789	10
2591	12
2383	2
2382	27
4504	40
2380	2
2379	40
2720	2
2377	19
2372	2
2952	24
3700	10
2371	9
2370	2
2368	2
2367	9
2365	2
3448	17
5916	46
2363	2
2362	2
4393	24
2360	2
2359	2
4604	9
2356	2
2355	2
3852	46
2354	17
3154	10
3654	2
4656	2
2353	6
5424	2
2351	54
2350	9
4215	36
2445	14
6034	9
2349	22
2347	10
5918	24
2344	2
2342	2
3664	46
2341	10
2340	2
2339	27
3735	19
4510	34
2337	6
2335	2
3633	2
2331	17
2939	2
3953	6
2327	2
2963	17
2324	24
2915	13
3505	9
2321	9
2971	19
2319	32
4525	17
2475	17
2318	2
2314	2
5732	48
3620	48
2312	6
4778	20
3619	7
2311	2
2310	2
2308	17
4158	2
4020	8
5098	19
2307	24
2306	9
2303	42
2724	2
2295	2
2293	17
2291	2
6005	22
5091	22
2290	2
2990	17
2389	32
2287	48
2284	2
2526	2
2281	19
2280	17
2279	9
5053	18
2278	26
2276	2
3189	2
2274	24
3097	36
2273	2
3525	47
2271	10
2270	48
2267	2
2266	2
2264	34
2703	17
2262	46
4576	22
3634	20
2261	10
2259	2
4009	2
2258	13
2257	22
2256	2
2316	24
2253	10
2468	24
3970	21
2252	2
3193	24
2251	2
2250	26
2249	2
2973	9
5476	2
4152	19
2247	22
2275	9
5892	32
2246	20
2245	48
3685	17
2242	17
2651	2
5051	2
2657	2
2239	6
2237	9
2235	2
2234	32
2233	2
3293	10
2232	32
3232	13
2230	20
5033	10
2229	9
3284	14
3435	48
2224	27
2223	2
3508	46
2222	40
2756	17
2221	32
2292	20
2217	2
2216	2
2212	2
2211	24
2209	2
2208	2
2206	2
2203	2
2199	19
2198	24
2196	2
5189	22
2192	24
2191	10
2189	9
4389	19
4012	19
2187	21
3944	27
3123	2
5593	17
2185	34
2184	50
2182	2
2181	2
4834	9
2180	53
2179	34
2891	10
2178	9
5639	2
2175	13
2947	2
2172	13
2171	21
2170	17
2169	10
3888	17
2168	2
2167	21
2160	9
3680	42
2159	2
2158	2
3235	2
2157	10
2437	9
3329	2
2156	22
2616	9
2153	17
2152	46
3639	36
3585	17
2151	2
2150	2
3161	10
2149	2
2147	46
2146	22
2145	10
5910	29
5115	2
5089	53
2745	32
2143	2
2142	19
5257	2
4475	17
2141	19
2140	2
2137	2
2134	2
5438	2
2132	2
2131	6
2130	54
3737	2
4241	19
2128	54
5362	10
5224	29
2127	2
2289	32
4474	2
2126	32
2125	6
4485	2
3392	48
2124	22
2530	2
2122	2
2119	19
2118	48
2163	34
2115	47
2114	2
2113	19
4311	14
3858	34
2112	2
2241	46
4450	13
2110	2
2106	2
2244	2
2528	5
2105	21
4593	2
2104	14
3532	9
2103	2
2102	24
5000	22
2419	10
3875	2
2101	21
2463	2
2098	2
2096	19
2095	10
2093	17
5567	46
2092	2
2512	32
2091	18
4374	40
2089	34
3266	24
2088	17
2348	10
2083	9
2081	19
3610	41
2080	2
2078	10
5774	9
2369	17
2077	32
2254	22
2076	47
4238	6
3292	36
2074	24
2073	2
2070	22
2236	21
2297	24
2066	22
3557	40
2063	20
2060	2
3636	24
5211	17
2059	7
2058	48
2056	24
2054	54
2053	46
2052	2
2711	19
4657	29
2050	7
2594	19
5039	6
3211	2
2049	9
2048	2
3635	2
2046	7
2038	17
5369	2
2036	2
2031	2
3340	9
2028	32
2375	21
2881	32
5116	2
3234	24
5879	35
4556	2
2027	2
2397	9
4565	22
2021	7
4078	26
2509	10
2018	24
2778	17
2016	19
5973	9
2013	10
3460	10
2011	46
3179	21
2849	2
4935	2
4613	2
2009	47
2002	22
2001	20
4214	13
1994	32
2879	13
5188	2
1990	2
1988	2
1980	2
1974	2
1973	26
1969	2
2387	2
3934	32
5312	2
1967	7
4362	48
1966	2
5403	48
1958	17
1957	47
5126	6
3601	2
4522	46
1956	17
2493	2
1955	2
1953	9
1951	13
3489	20
3314	7
1941	2
3242	7
3817	24
1940	5
1938	29
1954	24
1937	22
3464	10
5993	10
1931	9
4261	2
3699	9
1926	2
